feature,importance
Patient_ID_PT0023940,4.257113065716235e-08
Patient_ID_PT0033639,4.2562541553571585e-08
Patient_ID_PT0029653,4.2562195136785935e-08
Patient_ID_PT0039332,4.256071892612553e-08
Patient_ID_PT0024721,4.256041788112688e-08
Patient_ID_PT0021874,4.2556912177357086e-08
Patient_ID_PT0045079,4.255319181808299e-08
Patient_ID_PT0002262,4.2550840179879156e-08
Patient_ID_PT0007724,4.2549028983608945e-08
Patient_ID_PT0046228,4.254853156263368e-08
Patient_ID_PT0035073,4.254687188786528e-08
Patient_ID_PT0033288,4.2546598414081004e-08
Patient_ID_PT0036248,4.25449440461429e-08
Patient_ID_PT0017229,4.254132894723561e-08
Patient_ID_PT0014371,4.2533253157141704e-08
Patient_ID_PT0004388,4.253186891739429e-08
Patient_ID_PT0016099,4.2530751905496844e-08
Patient_ID_PT0014621,4.252624428361454e-08
Patient_ID_PT0025748,4.2524997010738804e-08
Patient_ID_PT0037011,4.252485495742957e-08
Patient_ID_PT0012607,4.251696588174711e-08
Patient_ID_PT0005899,4.251559745084432e-08
Patient_ID_PT0030761,4.251081098259234e-08
Patient_ID_PT0008384,4.2509278362897584e-08
Patient_ID_PT0012817,4.2508660836700725e-08
Patient_ID_PT0023610,4.2503586767848014e-08
Patient_ID_PT0010212,4.249953791769519e-08
Patient_ID_PT0031366,4.2488719745402993e-08
Patient_ID_PT0022231,4.248370761915397e-08
Patient_ID_PT0005237,4.248229766502645e-08
Patient_ID_PT0004679,4.2480522893919194e-08
Patient_ID_PT0026598,4.24742291972609e-08
Patient_ID_PT0001288,4.247295981010763e-08
Patient_ID_PT0023005,4.24693675694758e-08
Patient_ID_PT0049438,4.246756977232437e-08
Patient_ID_PT0013668,4.2466883319578104e-08
Patient_ID_PT0020781,4.246495315323594e-08
Patient_ID_PT0048736,4.246185147212449e-08
Patient_ID_PT0018507,4.2457858902222084e-08
Patient_ID_PT0032042,4.2453207997185015e-08
Patient_ID_PT0049622,4.244616926456843e-08
Patient_ID_PT0001787,4.2445000633856626e-08
Patient_ID_PT0018500,4.244290376800528e-08
Patient_ID_PT0011190,4.244054026814394e-08
Patient_ID_PT0016090,4.243426038127657e-08
Patient_ID_PT0037766,4.2430578881094646e-08
Patient_ID_PT0045071,4.2423317372528446e-08
Patient_ID_PT0025330,4.2420723229234374e-08
Patient_ID_PT0036561,4.242028481165623e-08
Patient_ID_PT0048343,4.241767462912205e-08
Patient_ID_PT0001360,4.24118096195929e-08
Patient_ID_PT0006571,4.240388852712266e-08
Patient_ID_PT0014014,4.2401521994501967e-08
Patient_ID_PT0043641,4.240000825173597e-08
Patient_ID_PT0009470,4.2399826891448165e-08
Patient_ID_PT0021019,4.239754178913346e-08
Patient_ID_PT0041304,4.239437489235418e-08
Patient_ID_PT0049708,4.239419603056564e-08
Patient_ID_PT0025834,4.2385175839774065e-08
Patient_ID_PT0000699,4.237244628697033e-08
Patient_ID_PT0011829,4.237041082145897e-08
Patient_ID_PT0000545,4.23698378124361e-08
Patient_ID_PT0037477,4.23691268506929e-08
Patient_ID_PT0049006,4.236760207013623e-08
Patient_ID_PT0040058,4.2366988165089e-08
Patient_ID_PT0003280,4.2363011214048575e-08
Patient_ID_PT0037045,4.236256595261789e-08
Patient_ID_PT0008174,4.235292503292124e-08
Patient_ID_PT0021978,4.234291461826805e-08
Patient_ID_PT0047184,4.233987867714436e-08
Patient_ID_PT0027323,4.2339180395418634e-08
Patient_ID_PT0004574,4.2336709524450164e-08
Patient_ID_PT0024530,4.233294255431075e-08
Patient_ID_PT0040122,4.233079058585947e-08
Patient_ID_PT0010501,4.232144766374536e-08
Patient_ID_PT0003109,4.231884971117435e-08
Patient_ID_PT0040704,4.231619362594211e-08
Patient_ID_PT0025925,4.2315449958290705e-08
Patient_ID_PT0027840,4.2315193401103225e-08
Patient_ID_PT0029751,4.231048275120312e-08
Patient_ID_PT0004876,4.2305659571551623e-08
Patient_ID_PT0004042,4.2305182868806266e-08
Patient_ID_PT0007362,4.2302054844519345e-08
Patient_ID_PT0006518,4.230200184446954e-08
Patient_ID_PT0028777,4.229936464114811e-08
Patient_ID_PT0003598,4.2291648642301814e-08
Patient_ID_PT0011458,4.229100580495338e-08
Patient_ID_PT0019960,4.2286978769761394e-08
Patient_ID_PT0010293,4.2285695583908956e-08
Patient_ID_PT0013815,4.228411926490822e-08
Patient_ID_PT0004930,4.227981568521336e-08
Patient_ID_PT0020140,4.2276409444917994e-08
Patient_ID_PT0022417,4.226379865835072e-08
Patient_ID_PT0012922,4.226208536490436e-08
Patient_ID_PT0022384,4.225728054517015e-08
Patient_ID_PT0032139,4.2252349650303135e-08
Patient_ID_PT0047670,4.225157635503319e-08
Patient_ID_PT0012129,4.225090795949484e-08
Patient_ID_PT0025903,4.224791539050122e-08
Patient_ID_PT0017942,4.224236527828305e-08
Patient_ID_PT0009457,4.2240868616897925e-08
Patient_ID_PT0020480,4.223496948017006e-08
Patient_ID_PT0022596,4.223209153665954e-08
Patient_ID_PT0027423,4.22301862617324e-08
Patient_ID_PT0019639,4.2229622734380894e-08
Patient_ID_PT0034846,4.222416023281855e-08
Patient_ID_PT0045757,4.2215391092818e-08
Patient_ID_PT0008189,4.220931126827261e-08
Patient_ID_PT0009416,4.220908973528672e-08
Patient_ID_PT0017562,4.22026259942492e-08
Patient_ID_PT0045528,4.220237473889603e-08
Patient_ID_PT0049919,4.220076915382485e-08
Patient_ID_PT0031028,4.21989639934939e-08
Patient_ID_PT0020726,4.21975606238508e-08
Patient_ID_PT0035228,4.219217974850003e-08
Patient_ID_PT0040914,4.21886112800696e-08
Patient_ID_PT0030484,4.218480241748539e-08
Patient_ID_PT0014108,4.218389531408104e-08
Patient_ID_PT0037435,4.217563578508731e-08
Patient_ID_PT0039339,4.217495923460698e-08
Patient_ID_PT0045631,4.217018948991481e-08
Patient_ID_PT0006107,4.216642241702137e-08
Patient_ID_PT0012726,4.2161060231901404e-08
Patient_ID_PT0047887,4.2159273004042496e-08
Patient_ID_PT0019542,4.2157573964122314e-08
Patient_ID_PT0002284,4.2156042056355376e-08
Patient_ID_PT0037966,4.2153493317083054e-08
Patient_ID_PT0028749,4.2142871038247486e-08
Patient_ID_PT0045715,4.213802128920719e-08
Patient_ID_PT0007165,4.2136445538365235e-08
Patient_ID_PT0025137,4.213554767733496e-08
Patient_ID_PT0017661,4.213284519442029e-08
Patient_ID_PT0033701,4.21259717138583e-08
Patient_ID_PT0021696,4.212515805125811e-08
Patient_ID_PT0013511,4.211722499669897e-08
Patient_ID_PT0029916,4.2116914364635155e-08
Patient_ID_PT0005617,4.2114268048558104e-08
Patient_ID_PT0007983,4.211366529655904e-08
Patient_ID_PT0017627,4.210269382103883e-08
Patient_ID_PT0028893,4.210154576044856e-08
Patient_ID_PT0017570,4.210109723649583e-08
Patient_ID_PT0010535,4.210095424288277e-08
Patient_ID_PT0004717,4.2099292930927325e-08
Patient_ID_PT0016137,4.209895047866592e-08
Patient_ID_PT0016771,4.2095646466321735e-08
Patient_ID_PT0046484,4.209343887598839e-08
Patient_ID_PT0002639,4.2089616230968446e-08
Patient_ID_PT0019024,4.2084917287836333e-08
Patient_ID_PT0007396,4.208388707392644e-08
Patient_ID_PT0024565,4.208360341795982e-08
Patient_ID_PT0025314,4.207576121473885e-08
Patient_ID_PT0026971,4.206919858821152e-08
Patient_ID_PT0043489,4.206444966584365e-08
Patient_ID_PT0013638,4.2063089785240434e-08
Patient_ID_PT0032444,4.2061623707320724e-08
Patient_ID_PT0028033,4.2058069820001456e-08
Patient_ID_PT0045326,4.205724650154839e-08
Patient_ID_PT0009996,4.205615215382976e-08
Patient_ID_PT0013447,4.20555407924602e-08
Patient_ID_PT0022053,4.205470348451636e-08
Patient_ID_PT0003865,4.205062030590727e-08
Patient_ID_PT0020907,4.204523676846244e-08
Patient_ID_PT0045649,4.204475870783796e-08
Patient_ID_PT0038258,4.204026070750516e-08
Patient_ID_PT0019176,4.203754453134673e-08
Patient_ID_PT0006787,4.20294173323721e-08
Patient_ID_PT0011230,4.2027715176673705e-08
Patient_ID_PT0004328,4.202094647924261e-08
Patient_ID_PT0049323,4.2017413792322435e-08
Patient_ID_PT0039031,4.2012795374530796e-08
Patient_ID_PT0029948,4.200263837566749e-08
Patient_ID_PT0016371,4.200197812837416e-08
Patient_ID_PT0017460,4.199859479464662e-08
Patient_ID_PT0047370,4.1993897244832765e-08
Patient_ID_PT0038352,4.199100000218811e-08
Patient_ID_PT0005191,4.198600308351309e-08
Patient_ID_PT0013485,4.1985202628726676e-08
Patient_ID_PT0018765,4.1984139274143195e-08
Patient_ID_PT0023705,4.1977358772083496e-08
Patient_ID_PT0039370,4.197680346145144e-08
Patient_ID_PT0009286,4.197340578848234e-08
Patient_ID_PT0038940,4.196807860110718e-08
Patient_ID_PT0015511,4.196678947966479e-08
Patient_ID_PT0025817,4.196668464547995e-08
Patient_ID_PT0032634,4.196163612502803e-08
Patient_ID_PT0011851,4.1959702255129365e-08
Patient_ID_PT0049374,4.195736111904612e-08
Patient_ID_PT0005378,4.1956439794064694e-08
Patient_ID_PT0027648,4.195637959921817e-08
Patient_ID_PT0019900,4.19512735479985e-08
Patient_ID_PT0033371,4.195066041029061e-08
Patient_ID_PT0028709,4.1948506011708174e-08
Patient_ID_PT0009919,4.19428195884905e-08
Patient_ID_PT0034227,4.194040319419833e-08
Patient_ID_PT0021409,4.1939964024075885e-08
Patient_ID_PT0023594,4.1934434662568285e-08
Patient_ID_PT0031709,4.1933204999206825e-08
Patient_ID_PT0048530,4.192835913422182e-08
Patient_ID_PT0044214,4.192347219346547e-08
Patient_ID_PT0045108,4.191892218231759e-08
Patient_ID_PT0000570,4.191852645669081e-08
Patient_ID_PT0041404,4.191615151839847e-08
Patient_ID_PT0000912,4.191576725583125e-08
Patient_ID_PT0016011,4.191360326966549e-08
Patient_ID_PT0046968,4.190943155643551e-08
Patient_ID_PT0005596,4.190670651998076e-08
Patient_ID_PT0044706,4.1905129923883865e-08
Patient_ID_PT0027102,4.1894664252749746e-08
Patient_ID_PT0020471,4.1892005717403396e-08
Patient_ID_PT0002855,4.1886791793884104e-08
Patient_ID_PT0010795,4.188559895751771e-08
Patient_ID_PT0017934,4.188361297049042e-08
Patient_ID_PT0044032,4.1880673277248423e-08
Patient_ID_PT0030078,4.1865346337968484e-08
Patient_ID_PT0028379,4.186407402166236e-08
Patient_ID_PT0009859,4.186329402517741e-08
Patient_ID_PT0022454,4.1862824560513524e-08
Patient_ID_PT0028855,4.185486065945374e-08
Patient_ID_PT0015362,4.184640466886634e-08
Patient_ID_PT0035391,4.1845301494390766e-08
Patient_ID_PT0012693,4.1844721256070046e-08
Patient_ID_PT0018056,4.1842904005007284e-08
Patient_ID_PT0010528,4.1832382239381936e-08
Patient_ID_PT0005349,4.18241132736833e-08
Patient_ID_PT0035264,4.1824063084764276e-08
Patient_ID_PT0000815,4.182283856496044e-08
Patient_ID_PT0034685,4.181947469546855e-08
Patient_ID_PT0001772,4.181837940775187e-08
Patient_ID_PT0038847,4.181825992672891e-08
Patient_ID_PT0001867,4.1815288425435467e-08
Patient_ID_PT0026514,4.181043662371059e-08
Patient_ID_PT0037732,4.1803437504928924e-08
Patient_ID_PT0006911,4.1803235527010333e-08
Patient_ID_PT0046971,4.180145611204145e-08
Patient_ID_PT0024128,4.1789861254295667e-08
Patient_ID_PT0044555,4.1782940540665165e-08
Patient_ID_PT0035767,4.1778935030129765e-08
Patient_ID_PT0030137,4.1775280239804773e-08
Patient_ID_PT0037990,4.177310518541544e-08
Patient_ID_PT0017373,4.1770196584224146e-08
Patient_ID_PT0011007,4.176866756021251e-08
Patient_ID_PT0029989,4.175598378158284e-08
Patient_ID_PT0025512,4.175168199386685e-08
Patient_ID_PT0028112,4.174783711524646e-08
Patient_ID_PT0035996,4.1743682880299436e-08
Patient_ID_PT0017028,4.174242308741675e-08
Patient_ID_PT0047517,4.174218537097196e-08
Patient_ID_PT0002983,4.1741211696407164e-08
Patient_ID_PT0015909,4.173902986192402e-08
Patient_ID_PT0046637,4.1737123960857474e-08
Patient_ID_PT0016775,4.1736546114300816e-08
Patient_ID_PT0009408,4.173208252859389e-08
Patient_ID_PT0039883,4.173171095458835e-08
Patient_ID_PT0016602,4.1731237625886996e-08
Patient_ID_PT0045236,4.172997209605372e-08
Patient_ID_PT0000534,4.1725483223798654e-08
Patient_ID_PT0007604,4.172522351173316e-08
Patient_ID_PT0012032,4.1724885891381704e-08
Patient_ID_PT0019956,4.1723077518224495e-08
Patient_ID_PT0042237,4.171059278190991e-08
Patient_ID_PT0001794,4.1709490068462944e-08
Patient_ID_PT0020175,4.1708681329425586e-08
Patient_ID_PT0017667,4.170866274810238e-08
Patient_ID_PT0048396,4.170648180926234e-08
Patient_ID_PT0035294,4.169539151028477e-08
Patient_ID_PT0019322,4.169514234334217e-08
Patient_ID_PT0024368,4.1692691058118106e-08
Patient_ID_PT0024691,4.169244100343361e-08
Patient_ID_PT0007804,4.169032501677922e-08
Patient_ID_PT0036899,4.168915437902814e-08
Patient_ID_PT0015086,4.16827501009344e-08
Patient_ID_PT0037650,4.168036041331635e-08
Patient_ID_PT0027083,4.1679735988188015e-08
Patient_ID_PT0001959,4.167952921440836e-08
Patient_ID_PT0040167,4.1677840950899336e-08
Patient_ID_PT0037730,4.1673170888121324e-08
Patient_ID_PT0049551,4.1670167794085075e-08
Patient_ID_PT0024692,4.16691077256573e-08
Patient_ID_PT0002857,4.166889645361258e-08
Patient_ID_PT0019882,4.166751743715802e-08
Patient_ID_PT0010094,4.1661420222641e-08
Patient_ID_PT0006949,4.165968625445572e-08
Patient_ID_PT0020244,4.1657075434475096e-08
Patient_ID_PT0024259,4.165689917838264e-08
Patient_ID_PT0037226,4.165463738851537e-08
Patient_ID_PT0032637,4.16521086752655e-08
Patient_ID_PT0009535,4.164895166476238e-08
Patient_ID_PT0022666,4.164863943336296e-08
Patient_ID_PT0022941,4.1645154377626296e-08
Patient_ID_PT0008405,4.163813952045821e-08
Patient_ID_PT0028397,4.1636292630237475e-08
Patient_ID_PT0047088,4.163410556131661e-08
Patient_ID_PT0047106,4.162512054586044e-08
Patient_ID_PT0018354,4.161940043682939e-08
Patient_ID_PT0016209,4.161462927199029e-08
Patient_ID_PT0036571,4.161189157249337e-08
Patient_ID_PT0025677,4.1609046454860326e-08
Patient_ID_PT0040716,4.160423726077124e-08
Patient_ID_PT0036957,4.15851535628262e-08
Patient_ID_PT0033022,4.1581077713520016e-08
Patient_ID_PT0038956,4.1575867176610884e-08
Patient_ID_PT0034121,4.157318641978875e-08
Patient_ID_PT0031633,4.1571398243226566e-08
Patient_ID_PT0012797,4.156806823557334e-08
Patient_ID_PT0039783,4.1563877906433453e-08
Patient_ID_PT0020271,4.156264820345474e-08
Patient_ID_PT0039722,4.156222836778193e-08
Patient_ID_PT0043754,4.1561160245765646e-08
Patient_ID_PT0028013,4.1559611332499185e-08
Patient_ID_PT0046412,4.155819653300213e-08
Patient_ID_PT0017056,4.1557021358527066e-08
Patient_ID_PT0002243,4.1554430228345293e-08
Patient_ID_PT0026935,4.1543122757132215e-08
Patient_ID_PT0017448,4.154261801493613e-08
Patient_ID_PT0044269,4.154146803821616e-08
Patient_ID_PT0001595,4.1538855642437435e-08
Patient_ID_PT0012547,4.1535342578298276e-08
Patient_ID_PT0040321,4.1534991242997727e-08
Patient_ID_PT0014819,4.153318894108438e-08
Patient_ID_PT0043744,4.153259150656685e-08
Patient_ID_PT0034323,4.15323940944266e-08
Patient_ID_PT0031436,4.152862587992486e-08
Patient_ID_PT0000032,4.152744330648434e-08
Patient_ID_PT0002994,4.1525305068563404e-08
Patient_ID_PT0006908,4.1516499099208016e-08
Patient_ID_PT0049054,4.151303428728261e-08
Patient_ID_PT0016310,4.151037064566076e-08
Patient_ID_PT0016224,4.150734625793443e-08
Patient_ID_PT0049686,4.1506776537200276e-08
Patient_ID_PT0027170,4.150562540540587e-08
Patient_ID_PT0000700,4.149835423697841e-08
Patient_ID_PT0005149,4.1497336310121273e-08
Patient_ID_PT0007172,4.149620332435894e-08
Patient_ID_PT0002957,4.149224688205732e-08
Patient_ID_PT0041043,4.14912182666827e-08
Patient_ID_PT0019307,4.149085869565588e-08
Patient_ID_PT0021323,4.1489169802650855e-08
Patient_ID_PT0025462,4.1482192450985205e-08
Patient_ID_PT0014506,4.148019461399338e-08
Patient_ID_PT0047768,4.147958808836104e-08
Patient_ID_PT0031267,4.147901322244268e-08
Patient_ID_PT0001517,4.147616377742515e-08
Patient_ID_PT0044024,4.1472283944270546e-08
Patient_ID_PT0016559,4.147179165439484e-08
Patient_ID_PT0017696,4.1471162992330206e-08
Patient_ID_PT0044268,4.147070087804192e-08
Patient_ID_PT0012908,4.1467175349715435e-08
Patient_ID_PT0036063,4.146679869736555e-08
Patient_ID_PT0043443,4.146550004222791e-08
Patient_ID_PT0030317,4.1463660451403694e-08
Patient_ID_PT0035285,4.146222595333018e-08
Patient_ID_PT0030240,4.146137034178141e-08
Patient_ID_PT0036438,4.145985409790501e-08
Patient_ID_PT0023350,4.143913439007826e-08
Patient_ID_PT0034873,4.143322956875504e-08
Patient_ID_PT0022325,4.143216334003807e-08
Patient_ID_PT0008155,4.142837241005276e-08
Patient_ID_PT0023613,4.142507999292225e-08
Patient_ID_PT0019268,4.141874977368067e-08
Patient_ID_PT0017635,4.1418661828976755e-08
Patient_ID_PT0006591,4.1415083242343075e-08
Patient_ID_PT0023767,4.141022748469429e-08
Patient_ID_PT0025142,4.140526675672138e-08
Patient_ID_PT0020918,4.140442518318361e-08
Patient_ID_PT0014187,4.1398175101282215e-08
Patient_ID_PT0023518,4.1395984003608086e-08
Patient_ID_PT0037406,4.139476151074682e-08
Patient_ID_PT0025196,4.139316217800271e-08
Patient_ID_PT0011699,4.138892731076962e-08
Patient_ID_PT0006657,4.138634289598196e-08
Patient_ID_PT0035289,4.138496152931341e-08
Patient_ID_PT0011377,4.1384265910782166e-08
Patient_ID_PT0028014,4.1383554742787734e-08
Patient_ID_PT0013566,4.138186137843704e-08
Patient_ID_PT0010805,4.1380773477514356e-08
Patient_ID_PT0017438,4.1380080939152455e-08
Patient_ID_PT0009892,4.137928494111142e-08
Patient_ID_PT0022212,4.13612187268102e-08
Patient_ID_PT0037053,4.13609777150105e-08
Patient_ID_PT0017091,4.1357068032159154e-08
Patient_ID_PT0023201,4.135508510226214e-08
Patient_ID_PT0026043,4.134826283124118e-08
Patient_ID_PT0026061,4.134216635919748e-08
Patient_ID_PT0043233,4.133898390924419e-08
Patient_ID_PT0005112,4.133812629189043e-08
Patient_ID_PT0042701,4.133681912869663e-08
Patient_ID_PT0047426,4.132203586859305e-08
Patient_ID_PT0049864,4.131700805601438e-08
Patient_ID_PT0023636,4.131590452684944e-08
Patient_ID_PT0017810,4.130869993951906e-08
Patient_ID_PT0017902,4.1304944990910354e-08
Patient_ID_PT0012358,4.130127716405657e-08
Patient_ID_PT0042495,4.129483865768143e-08
Patient_ID_PT0033782,4.1291215560727766e-08
Patient_ID_PT0000552,4.1280145817246014e-08
Patient_ID_PT0023020,4.127718222247553e-08
Patient_ID_PT0025147,4.127619279814515e-08
Patient_ID_PT0039820,4.127467468715333e-08
Patient_ID_PT0037129,4.127299450542602e-08
Patient_ID_PT0006674,4.1268920124266144e-08
Patient_ID_PT0038410,4.126711461687385e-08
Patient_ID_PT0023975,4.126092401607667e-08
Patient_ID_PT0008179,4.12558938405309e-08
Patient_ID_PT0035027,4.1253463853660236e-08
Patient_ID_PT0032260,4.124926263368192e-08
Patient_ID_PT0030431,4.124502633567795e-08
Patient_ID_PT0039055,4.122758030578572e-08
Patient_ID_PT0002164,4.122661913237761e-08
Patient_ID_PT0036134,4.1220703114419656e-08
Patient_ID_PT0026390,4.122004289875055e-08
Patient_ID_PT0042120,4.121416322879857e-08
Patient_ID_PT0007307,4.1210984741619795e-08
Patient_ID_PT0025424,4.120875799031645e-08
Patient_ID_PT0015641,4.1206839949455905e-08
Patient_ID_PT0037643,4.120314765779809e-08
Patient_ID_PT0012930,4.119999320946189e-08
Patient_ID_PT0029022,4.119991908066046e-08
Patient_ID_PT0021326,4.119900120084405e-08
Patient_ID_PT0008551,4.1194317134517134e-08
Patient_ID_PT0033310,4.119383354335812e-08
Patient_ID_PT0020817,4.118885006290443e-08
Patient_ID_PT0038171,4.1186426925409726e-08
Patient_ID_PT0028643,4.118423330579113e-08
Patient_ID_PT0005826,4.116997029366956e-08
Patient_ID_PT0030465,4.1162664491912883e-08
Patient_ID_PT0014755,4.116254386347765e-08
Patient_ID_PT0043643,4.11603798914384e-08
Patient_ID_PT0000181,4.115898895974414e-08
Patient_ID_PT0035945,4.1158795072045766e-08
Patient_ID_PT0011038,4.115822254898568e-08
Patient_ID_PT0010228,4.115349308604742e-08
Patient_ID_PT0016622,4.1148069331412326e-08
Patient_ID_PT0020300,4.114724636269812e-08
Patient_ID_PT0002866,4.114549100265536e-08
Patient_ID_PT0000721,4.1142329743937657e-08
Patient_ID_PT0020725,4.114213811731451e-08
Patient_ID_PT0037860,4.1139173675981004e-08
Patient_ID_PT0013363,4.113835528856422e-08
Patient_ID_PT0010354,4.1137192483969666e-08
Patient_ID_PT0037728,4.113559484567777e-08
Patient_ID_PT0022116,4.1135041172050306e-08
Patient_ID_PT0007732,4.113358345507227e-08
Patient_ID_PT0039318,4.1133443607315695e-08
Patient_ID_PT0004671,4.1131054564162916e-08
Patient_ID_PT0038483,4.113011587060292e-08
Patient_ID_PT0026108,4.1126214578524975e-08
Patient_ID_PT0036623,4.112559659706985e-08
Patient_ID_PT0028505,4.1125214000690955e-08
Patient_ID_PT0042087,4.112421431136777e-08
Patient_ID_PT0032370,4.111563775443817e-08
Patient_ID_PT0034679,4.1111968265469464e-08
Patient_ID_PT0024078,4.1109725156779e-08
Patient_ID_PT0037948,4.110503100617327e-08
Patient_ID_PT0024458,4.110013488397816e-08
Patient_ID_PT0030817,4.109979257075046e-08
Patient_ID_PT0017455,4.109645915015686e-08
Patient_ID_PT0048573,4.109494832852139e-08
Patient_ID_PT0016770,4.10925601658624e-08
Patient_ID_PT0025333,4.108973411434732e-08
Patient_ID_PT0045783,4.1077480980006114e-08
Patient_ID_PT0011769,4.107542248091863e-08
Patient_ID_PT0016477,4.107492201863168e-08
Patient_ID_PT0040793,4.107354350379675e-08
Patient_ID_PT0005196,4.1073535985667804e-08
Patient_ID_PT0031927,4.107336160784793e-08
Patient_ID_PT0038560,4.107314056645655e-08
